order_id,order_date,customer_id,product,category,region,quantity,unit_price,total_price,discount,net_revenue,payment_method
ORD3293,2023-12-19,CUST0158,Protein Powder,Health,West,5,32.19,160.95,0.0,160.95,Debit Card
ORD3294,2023-12-19,CUST0113,Hoodie,Clothing,North,4,58.44,233.76,0.0,233.76,PayPal
ORD3295,2023-12-20,CUST0130,Backpack,Accessories,North,1,57.83,57.83,0.0,57.83,Bank Transfer
ORD3296,2023-12-20,CUST0299,Wall Clock,Home,West,1,24.44,24.44,0.0,24.44,Bank Transfer
ORD3297,2023-12-20,CUST0240,Wireless Headphones,Electronics,North,2,181.04,362.08,0.12,318.63,Bank Transfer
ORD3298,2023-12-20,CUST0266,USB-C Hub,Electronics,North,3,90.48,271.44,0.0,271.44,PayPal
ORD3299,2023-12-20,CUST0028,Mechanical Keyboard,Electronics,North,1,89.41,89.41,0.0,89.41,PayPal
ORD3300,2023-12-20,CUST0239,Running Shoes,Footwear,North,1,73.47,73.47,0.0,73.47,Bank Transfer
ORD3301,2023-12-20,CUST0122,Cotton T-Shirt,Clothing,West,3,54.04,162.12,0.0,162.12,Bank Transfer
ORD3302,2023-12-20,CUST0155,Bluetooth Speaker,Electronics,West,1,109.6,109.6,0.0,109.6,PayPal
ORD3303,2023-12-20,CUST0057,Denim Jeans,Clothing,East,5,65.88,329.4,0.0,329.4,Bank Transfer
ORD3304,2023-12-20,CUST0293,Laptop Stand,Electronics,South,2,335.23,670.46,0.0,670.46,Credit Card
ORD3305,2023-12-20,CUST0179,Wireless Headphones,Electronics,West,5,99.24,496.2,0.0,496.2,Credit Card
ORD3306,2023-12-20,CUST0262,Laptop Stand,Electronics,South,4,132.16,528.64,0.0,528.64,PayPal
ORD3307,2023-12-20,CUST0241,Bluetooth Speaker,Electronics,East,2,322.5,645.0,0.0,645.0,Credit Card
ORD3308,2023-12-20,CUST0075,Yoga Mat,Sports,West,4,24.76,99.04,0.0,99.04,Bank Transfer
ORD3309,2023-12-21,CUST0236,Mechanical Keyboard,Electronics,West,1,111.17,111.17,0.19,90.05,Bank Transfer
ORD3310,2023-12-21,CUST0046,Coffee Maker,Kitchen,West,2,41.77,83.54,0.0,83.54,Credit Card
ORD3311,2023-12-21,CUST0017,USB-C Hub,Electronics,South,1,87.85,87.85,0.07,81.7,Bank Transfer
ORD3312,2023-12-21,CUST0102,Mechanical Keyboard,Electronics,West,5,276.99,1384.95,0.0,1384.95,PayPal
ORD3313,2023-12-21,CUST0275,Bluetooth Speaker,Electronics,South,2,178.43,356.86,0.0,356.86,Credit Card
ORD3314,2023-12-21,CUST0145,Running Shoes,Footwear,East,3,147.61,442.83,0.2,354.26,PayPal
ORD3315,2023-12-21,CUST0269,USB-C Hub,Electronics,North,1,285.95,285.95,0.0,285.95,PayPal
ORD3316,2023-12-21,CUST0077,Sunglasses,Accessories,Central,5,64.87,324.35,0.0,324.35,Debit Card
ORD3317,2023-12-21,CUST0180,Denim Jeans,Clothing,North,5,24.2,121.0,0.0,121.0,Bank Transfer
ORD3318,2023-12-21,CUST0292,Laptop Stand,Electronics,West,1,290.61,290.61,0.0,290.61,Debit Card
ORD3319,2023-12-21,CUST0233,Mechanical Keyboard,Electronics,West,5,197.97,989.85,0.07,920.56,Credit Card
ORD3320,2023-12-21,CUST0277,Mechanical Keyboard,Electronics,South,4,329.55,1318.2,0.0,1318.2,Debit Card
ORD3321,2023-12-21,CUST0080,Denim Jeans,Clothing,South,2,25.36,50.72,0.24,38.55,Credit Card
ORD3322,2023-12-21,CUST0083,Mechanical Keyboard,Electronics,Central,1,175.74,175.74,0.0,175.74,Bank Transfer
ORD3323,2023-12-21,CUST0032,Protein Powder,Health,East,3,23.62,70.86,0.0,70.86,Bank Transfer
ORD3324,2023-12-21,CUST0065,Laptop Stand,Electronics,South,5,55.71,278.55,0.0,278.55,Debit Card
ORD3325,2023-12-21,CUST0082,Blender,Kitchen,East,1,105.33,105.33,0.0,105.33,Credit Card
ORD3326,2023-12-21,CUST0186,Protein Powder,Health,West,3,21.94,65.82,0.05,62.53,Bank Transfer
ORD3327,2023-12-22,CUST0179,Coffee Maker,Kitchen,South,3,167.04,501.12,0.0,501.12,Debit Card
ORD3328,2023-12-22,CUST0055,Backpack,Accessories,South,2,85.93,171.86,0.0,171.86,PayPal
ORD3329,2023-12-22,CUST0061,Water Bottle,Sports,East,1,26.61,26.61,0.0,26.61,Credit Card
ORD3330,2023-12-22,CUST0047,Bluetooth Speaker,Electronics,North,4,215.15,860.6,0.13,748.72,Bank Transfer
ORD3331,2023-12-22,CUST0188,Running Shoes,Footwear,South,1,113.93,113.93,0.0,113.93,Bank Transfer
ORD3332,2023-12-22,CUST0032,USB-C Hub,Electronics,North,1,309.53,309.53,0.12,272.39,Bank Transfer
ORD3333,2023-12-22,CUST0118,Laptop Stand,Electronics,North,1,171.58,171.58,0.06,161.29,Debit Card
ORD3334,2023-12-22,CUST0142,Laptop Stand,Electronics,Central,3,157.34,472.02,0.0,472.02,Bank Transfer
ORD3335,2023-12-22,CUST0013,Backpack,Accessories,North,4,28.12,112.48,0.0,112.48,Credit Card
ORD3336,2023-12-22,CUST0182,Throw Pillow,Home,South,3,52.54,157.62,0.0,157.62,Bank Transfer
ORD3337,2023-12-22,CUST0003,Hoodie,Clothing,West,5,27.99,139.95,0.07,130.15,Debit Card
ORD3338,2023-12-22,CUST0226,Yoga Mat,Sports,Central,2,78.73,157.46,0.21,124.39,Debit Card
ORD3339,2023-12-22,CUST0269,Hoodie,Clothing,Central,4,63.86,255.44,0.17,212.02,PayPal
ORD3340,2023-12-22,CUST0213,Mechanical Keyboard,Electronics,West,4,54.69,218.76,0.1,196.88,Bank Transfer
ORD3341,2023-12-22,CUST0060,USB-C Hub,Electronics,South,3,237.05,711.15,0.06,668.48,Credit Card
ORD3342,2023-12-22,CUST0011,Coffee Maker,Kitchen,East,4,57.35,229.4,0.0,229.4,Debit Card
ORD3343,2023-12-22,CUST0139,Throw Pillow,Home,North,5,15.44,77.2,0.0,77.2,Credit Card
ORD3344,2023-12-23,CUST0257,Laptop Stand,Electronics,South,2,61.69,123.38,0.0,123.38,Credit Card
ORD3345,2023-12-23,CUST0203,Throw Pillow,Home,South,5,75.74,378.7,0.0,378.7,Bank Transfer
ORD3346,2023-12-23,CUST0062,Protein Powder,Health,East,2,47.79,95.58,0.0,95.58,Bank Transfer
ORD3347,2023-12-23,CUST0051,Denim Jeans,Clothing,East,3,18.43,55.29,0.0,55.29,PayPal
ORD3348,2023-12-23,CUST0128,Yoga Mat,Sports,East,1,65.93,65.93,0.0,65.93,PayPal
ORD3349,2023-12-23,CUST0264,Running Shoes,Footwear,West,4,61.54,246.16,0.0,246.16,Debit Card
ORD3350,2023-12-23,CUST0008,Throw Pillow,Home,East,1,89.65,89.65,0.0,89.65,Credit Card
ORD3351,2023-12-23,CUST0072,Water Bottle,Sports,North,4,104.05,416.2,0.0,416.2,Credit Card
ORD3352,2023-12-23,CUST0088,Yoga Mat,Sports,East,5,63.38,316.9,0.0,316.9,Credit Card
ORD3353,2023-12-23,CUST0133,Laptop Stand,Electronics,South,2,247.23,494.46,0.0,494.46,Credit Card
ORD3354,2023-12-23,CUST0293,Desk Lamp,Home,Central,1,28.82,28.82,0.0,28.82,Bank Transfer
ORD3355,2023-12-24,CUST0149,Laptop Stand,Electronics,Central,1,268.29,268.29,0.0,268.29,Credit Card
ORD3356,2023-12-24,CUST0071,Laptop Stand,Electronics,Central,4,317.25,1269.0,0.0,1269.0,PayPal
ORD3357,2023-12-24,CUST0120,USB-C Hub,Electronics,East,3,205.58,616.74,0.0,616.74,Bank Transfer
ORD3358,2023-12-24,CUST0277,Blender,Kitchen,South,1,148.6,148.6,0.06,139.68,Credit Card
ORD3359,2023-12-24,CUST0093,Hoodie,Clothing,East,4,53.99,215.96,0.0,215.96,PayPal
ORD3360,2023-12-24,CUST0044,Denim Jeans,Clothing,East,3,49.53,148.59,0.18,121.84,PayPal
ORD3361,2023-12-24,CUST0287,Blender,Kitchen,Central,5,89.49,447.45,0.18,366.91,PayPal
ORD3362,2023-12-24,CUST0245,Coffee Maker,Kitchen,West,4,157.29,629.16,0.0,629.16,Credit Card
ORD3363,2023-12-24,CUST0046,Water Bottle,Sports,North,3,39.08,117.24,0.23,90.27,Bank Transfer
ORD3364,2023-12-25,CUST0284,Hoodie,Clothing,North,5,52.47,262.35,0.11,233.49,PayPal
ORD3365,2023-12-25,CUST0298,Sunglasses,Accessories,West,3,23.03,69.09,0.0,69.09,Bank Transfer
ORD3366,2023-12-25,CUST0145,Running Shoes,Footwear,South,1,163.29,163.29,0.0,163.29,Bank Transfer
ORD3367,2023-12-25,CUST0137,Denim Jeans,Clothing,East,3,70.94,212.82,0.0,212.82,Bank Transfer
ORD3368,2023-12-25,CUST0198,Blender,Kitchen,South,1,127.67,127.67,0.12,112.35,PayPal
ORD3369,2023-12-25,CUST0209,Running Shoes,Footwear,Central,3,119.1,357.3,0.0,357.3,Debit Card
ORD3370,2023-12-25,CUST0114,Desk Lamp,Home,East,1,50.2,50.2,0.0,50.2,Debit Card
ORD3371,2023-12-25,CUST0133,Desk Lamp,Home,South,5,28.24,141.2,0.14,121.43,Bank Transfer
ORD3372,2023-12-25,CUST0218,Air Fryer,Kitchen,North,5,127.94,639.7,0.0,639.7,Credit Card
ORD3373,2023-12-25,CUST0058,Wall Clock,Home,West,1,33.99,33.99,0.0,33.99,PayPal
ORD3374,2023-12-25,CUST0105,Cotton T-Shirt,Clothing,East,5,52.33,261.65,0.21,206.7,Bank Transfer
ORD3375,2023-12-25,CUST0175,USB-C Hub,Electronics,North,4,264.91,1059.64,0.0,1059.64,PayPal
ORD3376,2023-12-25,CUST0206,Protein Powder,Health,North,3,39.27,117.81,0.0,117.81,Debit Card
ORD3377,2023-12-26,CUST0135,Running Shoes,Footwear,South,3,143.82,431.46,0.0,431.46,Credit Card
ORD3378,2023-12-26,CUST0149,Wall Clock,Home,North,3,62.02,186.06,0.0,186.06,Debit Card
ORD3379,2023-12-26,CUST0248,Wireless Headphones,Electronics,West,4,169.62,678.48,0.2,542.78,Credit Card
ORD3380,2023-12-26,CUST0280,Blender,Kitchen,North,3,160.8,482.4,0.0,482.4,Credit Card
ORD3381,2023-12-26,CUST0283,Desk Lamp,Home,East,1,79.3,79.3,0.0,79.3,PayPal
ORD3382,2023-12-26,CUST0054,USB-C Hub,Electronics,South,4,130.26,521.04,0.0,521.04,PayPal
ORD3383,2023-12-26,CUST0280,Sunglasses,Accessories,East,4,61.99,247.96,0.0,247.96,Bank Transfer
ORD3384,2023-12-26,CUST0298,Wall Clock,Home,East,5,74.38,371.9,0.0,371.9,Bank Transfer
ORD3385,2023-12-27,CUST0047,Desk Lamp,Home,South,5,40.49,202.45,0.0,202.45,Debit Card
ORD3386,2023-12-27,CUST0070,Sunglasses,Accessories,East,3,75.27,225.81,0.07,210.0,PayPal
ORD3387,2023-12-27,CUST0196,Bluetooth Speaker,Electronics,West,4,347.41,1389.64,0.0,1389.64,Credit Card
ORD3388,2023-12-27,CUST0032,Cotton T-Shirt,Clothing,North,4,16.95,67.8,0.0,67.8,PayPal
ORD3389,2023-12-27,CUST0161,Wall Clock,Home,East,5,74.6,373.0,0.0,373.0,PayPal
ORD3390,2023-12-27,CUST0168,Hoodie,Clothing,Central,2,18.3,36.6,0.0,36.6,Debit Card
ORD3391,2023-12-27,CUST0294,Wall Clock,Home,North,4,10.61,42.44,0.18,34.8,Debit Card
ORD3392,2023-12-27,CUST0193,Mechanical Keyboard,Electronics,South,5,124.07,620.35,0.23,477.67,Debit Card
ORD3393,2023-12-27,CUST0135,Desk Lamp,Home,East,4,49.8,199.2,0.21,157.37,PayPal
ORD3394,2023-12-27,CUST0251,Wireless Headphones,Electronics,West,3,143.42,430.26,0.0,430.26,Bank Transfer
ORD3395,2023-12-27,CUST0158,Sunglasses,Accessories,East,1,57.84,57.84,0.0,57.84,Debit Card
ORD3396,2023-12-27,CUST0190,Protein Powder,Health,North,5,68.32,341.6,0.08,314.27,Debit Card
ORD3397,2023-12-27,CUST0149,Denim Jeans,Clothing,Central,2,65.82,131.64,0.13,114.53,Credit Card
ORD3398,2023-12-27,CUST0028,USB-C Hub,Electronics,South,3,230.1,690.3,0.0,690.3,Credit Card
ORD3399,2023-12-27,CUST0232,Hoodie,Clothing,North,2,19.46,38.92,0.09,35.42,Bank Transfer
ORD3400,2023-12-27,CUST0035,Air Fryer,Kitchen,West,4,98.34,393.36,0.11,350.09,Bank Transfer
ORD3401,2023-12-27,CUST0048,Wireless Headphones,Electronics,North,2,133.28,266.56,0.0,266.56,Debit Card
ORD3402,2023-12-28,CUST0004,Water Bottle,Sports,East,5,82.14,410.7,0.0,410.7,Credit Card
ORD3403,2023-12-28,CUST0254,USB-C Hub,Electronics,East,5,343.59,1717.95,0.0,1717.95,PayPal
ORD3404,2023-12-28,CUST0184,Yoga Mat,Sports,Central,2,75.67,151.34,0.0,151.34,Bank Transfer
ORD3405,2023-12-28,CUST0210,Wireless Headphones,Electronics,Central,3,182.83,548.49,0.0,548.49,Debit Card
ORD3406,2023-12-28,CUST0085,Running Shoes,Footwear,East,4,46.04,184.16,0.0,184.16,Credit Card
ORD3407,2023-12-28,CUST0176,Yoga Mat,Sports,East,2,92.22,184.44,0.0,184.44,PayPal
ORD3408,2023-12-28,CUST0273,Hoodie,Clothing,South,5,57.96,289.8,0.0,289.8,Credit Card
ORD3409,2023-12-28,CUST0264,Coffee Maker,Kitchen,East,2,111.07,222.14,0.0,222.14,PayPal
ORD3410,2023-12-28,CUST0167,Backpack,Accessories,North,5,67.1,335.5,0.0,335.5,Debit Card
ORD3411,2023-12-28,CUST0220,Cotton T-Shirt,Clothing,West,3,14.97,44.91,0.0,44.91,Debit Card
ORD3412,2023-12-28,CUST0075,Backpack,Accessories,East,3,63.92,191.76,0.0,191.76,PayPal
ORD3413,2023-12-28,CUST0230,Laptop Stand,Electronics,North,2,95.25,190.5,0.0,190.5,Debit Card
ORD3414,2023-12-28,CUST0044,Desk Lamp,Home,East,4,64.57,258.28,0.0,258.28,Bank Transfer
ORD3415,2023-12-28,CUST0151,Coffee Maker,Kitchen,Central,4,198.11,792.44,0.0,792.44,PayPal
ORD3416,2023-12-28,CUST0195,Air Fryer,Kitchen,North,2,220.87,441.74,0.0,441.74,PayPal
ORD3417,2023-12-28,CUST0032,Laptop Stand,Electronics,Central,3,263.27,789.81,0.0,789.81,Credit Card
ORD3418,2023-12-29,CUST0017,Protein Powder,Health,West,3,39.74,119.22,0.0,119.22,Bank Transfer
ORD3419,2023-12-29,CUST0075,Wall Clock,Home,Central,2,36.0,72.0,0.0,72.0,Debit Card
ORD3420,2023-12-29,CUST0007,Wall Clock,Home,Central,3,77.82,233.46,0.0,233.46,Credit Card
ORD3421,2023-12-29,CUST0264,USB-C Hub,Electronics,East,4,181.16,724.64,0.0,724.64,Credit Card
ORD3422,2023-12-29,CUST0185,Hoodie,Clothing,South,2,29.57,59.14,0.0,59.14,Debit Card
ORD3423,2023-12-29,CUST0186,Water Bottle,Sports,South,5,37.08,185.4,0.0,185.4,Credit Card
ORD3424,2023-12-29,CUST0055,Air Fryer,Kitchen,East,2,129.07,258.14,0.0,258.14,Credit Card
ORD3425,2023-12-29,CUST0258,Sunglasses,Accessories,North,5,24.25,121.25,0.0,121.25,Debit Card
ORD3426,2023-12-29,CUST0271,Desk Lamp,Home,West,5,55.43,277.15,0.0,277.15,PayPal
ORD3427,2023-12-29,CUST0246,Wall Clock,Home,North,3,48.5,145.5,0.0,145.5,Credit Card
ORD3428,2023-12-29,CUST0046,Water Bottle,Sports,West,2,41.65,83.3,0.0,83.3,Bank Transfer
ORD3429,2023-12-29,CUST0116,Water Bottle,Sports,North,2,109.98,219.96,0.0,219.96,Bank Transfer
ORD3430,2023-12-29,CUST0282,Running Shoes,Footwear,East,2,117.36,234.72,0.25,176.04,Bank Transfer
ORD3431,2023-12-29,CUST0089,Wireless Headphones,Electronics,South,2,332.11,664.22,0.0,664.22,Credit Card
ORD3432,2023-12-30,CUST0095,Desk Lamp,Home,Central,2,21.66,43.32,0.07,40.29,PayPal
ORD3433,2023-12-30,CUST0237,Running Shoes,Footwear,Central,1,44.14,44.14,0.0,44.14,Bank Transfer
ORD3434,2023-12-30,CUST0286,Denim Jeans,Clothing,North,1,44.0,44.0,0.0,44.0,Bank Transfer
ORD3435,2023-12-30,CUST0191,Denim Jeans,Clothing,North,5,17.27,86.35,0.0,86.35,Bank Transfer
ORD3436,2023-12-30,CUST0164,Laptop Stand,Electronics,South,2,318.32,636.64,0.0,636.64,PayPal
ORD3437,2023-12-30,CUST0282,Laptop Stand,Electronics,East,1,284.85,284.85,0.0,284.85,PayPal
ORD3438,2023-12-30,CUST0051,Yoga Mat,Sports,South,4,105.97,423.88,0.0,423.88,Credit Card
ORD3439,2023-12-30,CUST0094,Wireless Headphones,Electronics,North,1,186.11,186.11,0.0,186.11,Credit Card
ORD3440,2023-12-30,CUST0195,Cotton T-Shirt,Clothing,West,3,71.44,214.32,0.0,214.32,Bank Transfer
ORD3441,2023-12-30,CUST0200,Laptop Stand,Electronics,South,1,179.77,179.77,0.0,179.77,Bank Transfer
ORD3442,2023-12-30,CUST0190,Water Bottle,Sports,North,1,110.02,110.02,0.0,110.02,Debit Card
ORD3443,2023-12-30,CUST0166,Laptop Stand,Electronics,West,2,345.03,690.06,0.14,593.45,Credit Card
ORD3444,2023-12-30,CUST0022,Denim Jeans,Clothing,East,5,28.94,144.7,0.0,144.7,Credit Card
ORD3445,2023-12-30,CUST0151,Cotton T-Shirt,Clothing,West,2,39.08,78.16,0.0,78.16,PayPal
ORD3446,2023-12-30,CUST0199,Denim Jeans,Clothing,East,5,47.57,237.85,0.0,237.85,Bank Transfer
ORD3447,2023-12-30,CUST0290,Wireless Headphones,Electronics,East,5,179.03,895.15,0.0,895.15,Credit Card
ORD3448,2023-12-30,CUST0220,Air Fryer,Kitchen,East,4,201.95,807.8,0.06,759.33,PayPal
ORD3449,2023-12-31,CUST0065,Laptop Stand,Electronics,East,4,56.01,224.04,0.0,224.04,Credit Card
ORD3450,2023-12-31,CUST0268,Laptop Stand,Electronics,North,3,185.37,556.11,0.0,556.11,PayPal
ORD3451,2023-12-31,CUST0293,Denim Jeans,Clothing,North,1,46.86,46.86,0.24,35.61,Debit Card
ORD3452,2023-12-31,CUST0061,Mechanical Keyboard,Electronics,Central,4,157.36,629.44,0.0,629.44,Bank Transfer
ORD3453,2023-12-31,CUST0095,Air Fryer,Kitchen,East,1,177.61,177.61,0.11,158.07,Credit Card
ORD3454,2023-12-31,CUST0207,USB-C Hub,Electronics,East,5,92.4,462.0,0.19,374.22,PayPal
ORD3455,2023-12-31,CUST0172,Hoodie,Clothing,South,2,20.88,41.76,0.0,41.76,Credit Card
ORD3456,2023-12-31,CUST0068,Coffee Maker,Kitchen,North,3,188.62,565.86,0.0,565.86,Credit Card
ORD3457,2023-12-31,CUST0024,Desk Lamp,Home,South,3,39.83,119.49,0.0,119.49,Debit Card
ORD3458,2023-12-31,CUST0065,Hoodie,Clothing,West,2,12.18,24.36,0.0,24.36,Debit Card
ORD3459,2023-12-31,CUST0033,Air Fryer,Kitchen,West,5,33.97,169.85,0.0,169.85,Bank Transfer
ORD3460,2023-12-31,CUST0236,Protein Powder,Health,Central,3,44.6,133.8,0.0,133.8,PayPal
ORD3461,2023-12-31,CUST0091,Yoga Mat,Sports,West,3,104.0,312.0,0.0,312.0,PayPal
ORD3462,2023-12-31,CUST0265,Desk Lamp,Home,East,3,10.4,31.2,0.15,26.52,PayPal
ORD3463,2023-12-31,CUST0200,Running Shoes,Footwear,West,4,69.85,279.4,0.13,243.08,Debit Card
ORD3464,2024-01-01,CUST0031,Laptop Stand,Electronics,North,3,331.89,995.67,0.0,995.67,Credit Card
ORD3465,2024-01-01,CUST0056,USB-C Hub,Electronics,East,1,232.13,232.13,0.0,232.13,Credit Card
ORD3466,2024-01-01,CUST0226,Sunglasses,Accessories,North,1,71.06,71.06,0.12,62.53,Credit Card
ORD3467,2024-01-01,CUST0161,Throw Pillow,Home,North,1,12.63,12.63,0.14,10.86,Credit Card
ORD3468,2024-01-02,CUST0160,Water Bottle,Sports,Central,1,107.11,107.11,0.0,107.11,Debit Card
ORD3469,2024-01-02,CUST0212,Backpack,Accessories,North,2,74.81,149.62,0.0,149.62,PayPal
ORD3470,2024-01-02,CUST0060,Hoodie,Clothing,South,5,28.2,141.0,0.0,141.0,Bank Transfer
ORD3471,2024-01-02,CUST0104,Laptop Stand,Electronics,Central,5,326.71,1633.55,0.0,1633.55,Debit Card
ORD3472,2024-01-03,CUST0079,Laptop Stand,Electronics,North,1,59.66,59.66,0.0,59.66,Debit Card
ORD3473,2024-01-03,CUST0152,Desk Lamp,Home,East,4,27.74,110.96,0.14,95.43,PayPal
ORD3474,2024-01-03,CUST0173,Cotton T-Shirt,Clothing,South,5,60.13,300.65,0.0,300.65,PayPal
ORD3475,2024-01-03,CUST0223,Hoodie,Clothing,East,4,66.31,265.24,0.0,265.24,Credit Card
ORD3476,2024-01-03,CUST0129,Hoodie,Clothing,South,5,46.52,232.6,0.0,232.6,Debit Card
ORD3477,2024-01-04,CUST0153,Yoga Mat,Sports,East,2,48.38,96.76,0.0,96.76,Bank Transfer
ORD3478,2024-01-04,CUST0228,Mechanical Keyboard,Electronics,East,3,149.2,447.6,0.0,447.6,Debit Card
ORD3479,2024-01-04,CUST0187,Bluetooth Speaker,Electronics,South,4,234.96,939.84,0.0,939.84,Bank Transfer
ORD3480,2024-01-04,CUST0171,Running Shoes,Footwear,North,2,140.73,281.46,0.06,264.57,Debit Card
ORD3481,2024-01-04,CUST0053,USB-C Hub,Electronics,North,3,268.19,804.57,0.0,804.57,PayPal
ORD3482,2024-01-05,CUST0010,USB-C Hub,Electronics,East,5,331.42,1657.1,0.25,1242.82,PayPal
ORD3483,2024-01-06,CUST0208,Coffee Maker,Kitchen,West,1,181.08,181.08,0.18,148.49,Debit Card
ORD3484,2024-01-06,CUST0001,Protein Powder,Health,South,3,61.92,185.76,0.09,169.04,Credit Card
ORD3485,2024-01-06,CUST0183,Mechanical Keyboard,Electronics,North,3,284.48,853.44,0.0,853.44,Credit Card
ORD3486,2024-01-07,CUST0094,Hoodie,Clothing,West,1,16.97,16.97,0.09,15.44,Debit Card
ORD3487,2024-01-07,CUST0023,Throw Pillow,Home,South,5,37.18,185.9,0.0,185.9,Bank Transfer
ORD3488,2024-01-08,CUST0188,Yoga Mat,Sports,West,4,77.47,309.88,0.12,272.69,Credit Card
ORD3489,2024-01-08,CUST0148,Protein Powder,Health,East,1,22.89,22.89,0.0,22.89,PayPal
ORD3490,2024-01-08,CUST0061,Backpack,Accessories,West,1,30.24,30.24,0.0,30.24,Credit Card
ORD3491,2024-01-08,CUST0260,Water Bottle,Sports,South,1,107.22,107.22,0.0,107.22,Debit Card
ORD3492,2024-01-09,CUST0173,Desk Lamp,Home,South,5,82.79,413.95,0.0,413.95,PayPal
ORD3493,2024-01-10,CUST0175,Cotton T-Shirt,Clothing,West,2,69.29,138.58,0.0,138.58,PayPal
ORD3494,2024-01-10,CUST0250,Bluetooth Speaker,Electronics,South,1,58.98,58.98,0.0,58.98,Credit Card
ORD3495,2024-01-10,CUST0281,Wireless Headphones,Electronics,South,4,331.87,1327.48,0.0,1327.48,Credit Card
ORD3496,2024-01-11,CUST0124,Denim Jeans,Clothing,West,4,28.55,114.2,0.0,114.2,Bank Transfer
ORD3497,2024-01-11,CUST0100,Blender,Kitchen,South,2,187.66,375.32,0.0,375.32,Debit Card
ORD3498,2024-01-11,CUST0235,Backpack,Accessories,East,3,79.64,238.92,0.13,207.86,Bank Transfer
ORD3499,2024-01-11,CUST0006,Running Shoes,Footwear,South,1,66.61,66.61,0.0,66.61,Credit Card
ORD3500,2024-01-11,CUST0147,Air Fryer,Kitchen,North,4,98.88,395.52,0.13,344.1,Credit Card
ORD3501,2024-01-12,CUST0294,Water Bottle,Sports,North,1,80.91,80.91,0.0,80.91,PayPal
ORD3502,2024-01-12,CUST0017,Protein Powder,Health,West,3,39.86,119.58,0.05,113.6,Credit Card
ORD3503,2024-01-12,CUST0277,Hoodie,Clothing,West,1,34.44,34.44,0.2,27.55,Bank Transfer
ORD3504,2024-01-12,CUST0046,Blender,Kitchen,South,1,63.32,63.32,0.0,63.32,Bank Transfer
ORD3505,2024-01-12,CUST0172,Denim Jeans,Clothing,South,2,50.82,101.64,0.23,78.26,Bank Transfer
ORD3506,2024-01-13,CUST0096,Desk Lamp,Home,West,5,46.09,230.45,0.0,230.45,Credit Card
ORD3507,2024-01-13,CUST0203,Running Shoes,Footwear,East,5,146.8,734.0,0.0,734.0,Credit Card
ORD3508,2024-01-13,CUST0092,Protein Powder,Health,Central,2,45.14,90.28,0.0,90.28,Credit Card
ORD3509,2024-01-13,CUST0238,Mechanical Keyboard,Electronics,East,3,205.2,615.6,0.14,529.42,Credit Card
ORD3510,2024-01-13,CUST0083,Wall Clock,Home,North,4,19.16,76.64,0.0,76.64,PayPal
ORD3511,2024-01-14,CUST0088,Wireless Headphones,Electronics,North,4,259.13,1036.52,0.18,849.95,Credit Card
ORD3512,2024-01-14,CUST0251,Cotton T-Shirt,Clothing,Central,5,61.5,307.5,0.0,307.5,Credit Card
ORD3513,2024-01-14,CUST0275,Cotton T-Shirt,Clothing,East,4,18.7,74.8,0.14,64.33,Debit Card
ORD3514,2024-01-14,CUST0292,Sunglasses,Accessories,East,1,69.77,69.77,0.0,69.77,Bank Transfer
ORD3515,2024-01-14,CUST0026,Air Fryer,Kitchen,North,1,113.98,113.98,0.0,113.98,Debit Card
ORD3516,2024-01-15,CUST0080,Desk Lamp,Home,West,5,78.65,393.25,0.25,294.94,Bank Transfer
ORD3517,2024-01-15,CUST0028,Running Shoes,Footwear,West,3,83.1,249.3,0.0,249.3,Credit Card
ORD3518,2024-01-15,CUST0151,Blender,Kitchen,North,4,65.75,263.0,0.16,220.92,PayPal
ORD3519,2024-01-15,CUST0143,Protein Powder,Health,North,2,23.55,47.1,0.11,41.92,PayPal
ORD3520,2024-01-16,CUST0185,Blender,Kitchen,West,1,122.72,122.72,0.0,122.72,PayPal
ORD3521,2024-01-16,CUST0026,Wireless Headphones,Electronics,West,1,87.27,87.27,0.0,87.27,Debit Card
ORD3522,2024-01-17,CUST0066,Protein Powder,Health,Central,2,63.02,126.04,0.0,126.04,Credit Card
ORD3523,2024-01-17,CUST0067,Protein Powder,Health,South,2,22.49,44.98,0.0,44.98,Credit Card
ORD3524,2024-01-18,CUST0030,Bluetooth Speaker,Electronics,South,4,108.11,432.44,0.0,432.44,Debit Card
ORD3525,2024-01-18,CUST0300,Wall Clock,Home,North,4,46.55,186.2,0.0,186.2,Credit Card
ORD3526,2024-01-18,CUST0083,Wall Clock,Home,East,2,71.43,142.86,0.0,142.86,Credit Card
ORD3527,2024-01-19,CUST0299,Air Fryer,Kitchen,South,5,38.99,194.95,0.0,194.95,PayPal
ORD3528,2024-01-20,CUST0084,Water Bottle,Sports,North,5,101.22,506.1,0.13,440.31,PayPal
ORD3529,2024-01-21,CUST0188,Yoga Mat,Sports,Central,4,66.12,264.48,0.0,264.48,Bank Transfer
ORD3530,2024-01-22,CUST0021,Hoodie,Clothing,West,4,41.01,164.04,0.0,164.04,Bank Transfer
ORD3531,2024-01-22,CUST0202,Protein Powder,Health,West,2,25.05,50.1,0.0,50.1,Debit Card
ORD3532,2024-01-22,CUST0131,Cotton T-Shirt,Clothing,North,5,30.08,150.4,0.0,150.4,Debit Card
ORD3533,2024-01-23,CUST0097,Coffee Maker,Kitchen,Central,4,245.53,982.12,0.0,982.12,PayPal
